sender_account,receiver_account,transaction_count,total_amount,average_amount
ACC100216,ACC100647,1,4373.33,4373.33
ACC100216,ACC100758,1,3853.0,3853.0
ACC100216,ACC100773,1,742.77,742.77
ACC100216,ACC100881,1,1582.24,1582.24
ACC100217,ACC100070,1,1477.26,1477.26
ACC100217,ACC100114,1,7040.0,7040.0
ACC100217,ACC100171,1,5935.53,5935.53
ACC100217,ACC100417,1,1047.62,1047.62
ACC100217,ACC100719,1,1573.81,1573.81
ACC100217,ACC100805,1,882.29,882.29
ACC100217,ACC100962,1,5947.38,5947.38
ACC100217,ACC100982,1,854.2,854.2
ACC100218,ACC100070,1,178.91,178.91
ACC100218,ACC100079,1,1355.17,1355.17
ACC100218,ACC100114,1,12064.0,12064.0
ACC100218,ACC100241,1,206.73,206.73
ACC100218,ACC100250,1,5546.0,5546.0
ACC100218,ACC100281,1,7861.0,7861.0
ACC100218,ACC100402,1,2720.91,2720.91
ACC100218,ACC100565,1,943.55,943.55
ACC100218,ACC100612,1,4206.2,4206.2
ACC100218,ACC100631,1,3839.24,3839.24
ACC100218,ACC100741,1,5826.47,5826.47
ACC100218,ACC100783,1,3899.83,3899.83
ACC100218,ACC100857,1,1021.86,1021.86
ACC100218,ACC100897,1,2349.33,2349.33
ACC100218,ACC100916,1,804.7,804.7
ACC100219,ACC100013,1,157.98,157.98
ACC100219,ACC100428,1,2394.4,2394.4
ACC100219,ACC100474,1,564.76,564.76
ACC100219,ACC100521,1,616.99,616.99
ACC100219,ACC100634,1,2540.46,2540.46
ACC100219,ACC100736,1,638.79,638.79
ACC100219,ACC100876,1,2721.52,2721.52
ACC100219,ACC100982,1,1156.51,1156.51
ACC100220,ACC100187,1,593.01,593.01
ACC100220,ACC100259,1,4272.7,4272.7
ACC100220,ACC100404,1,1489.15,1489.15
ACC100220,ACC100566,1,60.86,60.86
ACC100220,ACC100661,1,1149.99,1149.99
ACC100220,ACC100677,1,8428.66,8428.66
ACC100220,ACC100911,1,1542.55,1542.55
ACC100220,ACC100976,1,363.04,363.04
ACC100220,ACC100986,1,619.63,619.63
ACC100221,ACC100040,1,414.64,414.64
ACC100221,ACC100137,1,4501.78,4501.78
ACC100221,ACC100238,1,3996.0,3996.0
ACC100221,ACC100340,1,1148.06,1148.06
ACC100221,ACC100444,1,341.35,341.35
ACC100221,ACC100452,1,1383.09,1383.09
ACC100221,ACC100465,1,679.03,679.03
ACC100221,ACC100605,1,6070.06,6070.06
ACC100221,ACC100761,1,1235.88,1235.88
ACC100221,ACC100835,1,356.98,356.98
ACC100221,ACC100895,1,2895.01,2895.01
ACC100221,ACC100984,1,4231.81,4231.81
ACC100222,ACC100016,1,412.88,412.88
ACC100222,ACC100463,1,535.4,535.4
ACC100222,ACC100526,1,1990.02,1990.02
ACC100222,ACC100647,1,542.49,542.49
ACC100222,ACC100653,1,637.1,637.1
ACC100222,ACC100706,1,499.24,499.24
ACC100222,ACC100729,1,175.76,175.76
ACC100222,ACC100732,1,946.13,946.13
ACC100222,ACC100782,1,375.61,375.61
ACC100222,ACC100785,1,3201.42,3201.42
ACC100222,ACC100794,1,880.67,880.67
ACC100222,ACC100836,1,7118.24,7118.24
ACC100222,ACC100891,1,8296.91,8296.91
ACC100222,ACC100945,1,474.72,474.72
ACC100222,ACC100965,1,3502.55,3502.55
ACC100223,ACC100068,1,843.79,843.79
ACC100223,ACC100164,1,141.01,141.01
ACC100223,ACC100313,1,285.86,285.86
ACC100223,ACC100336,1,3790.59,3790.59
ACC100223,ACC100499,1,1448.52,1448.52
ACC100223,ACC100658,1,115757.07,115757.07
ACC100223,ACC100672,1,499.28,499.28
ACC100223,ACC100706,1,503.47,503.47
ACC100223,ACC100725,1,5784.56,5784.56
ACC100223,ACC100776,1,3297.72,3297.72
ACC100223,ACC100802,1,430.48,430.48
ACC100223,ACC100816,1,1495.34,1495.34
ACC100223,ACC100824,1,978.59,978.59
ACC100224,ACC100018,1,1824.6,1824.6
ACC100224,ACC100146,1,3485.39,3485.39
ACC100224,ACC100255,1,1018.47,1018.47
ACC100224,ACC100275,1,257.83,257.83
ACC100224,ACC100401,1,251.7,251.7
ACC100224,ACC100475,1,262.75,262.75
ACC100224,ACC100491,1,336.35,336.35
ACC100224,ACC100734,1,340.2,340.2
ACC100224,ACC100742,1,102.62,102.62
ACC100224,ACC100779,1,2339.6,2339.6
ACC100224,ACC100872,1,2846.05,2846.05
ACC100224,ACC100896,1,464.03,464.03
ACC100224,ACC100916,1,8527.01,8527.01
ACC100225,ACC100067,1,3282.35,3282.35
ACC100225,ACC100095,1,8352.0,8352.0
ACC100225,ACC100268,1,2353.32,2353.32
ACC100225,ACC100326,1,4018.22,4018.22
ACC100225,ACC100443,1,474.55,474.55
ACC100225,ACC100654,1,8514.0,8514.0
ACC100225,ACC100759,1,6006.0,6006.0
ACC100225,ACC100790,1,1214.67,1214.67
ACC100225,ACC100856,1,1599.87,1599.87
ACC100225,ACC100877,1,1060.7,1060.7
ACC100226,ACC100084,1,995.32,995.32
ACC100226,ACC100086,1,361.71,361.71
ACC100226,ACC100182,1,846.36,846.36
ACC100226,ACC100230,1,6030.74,6030.74
ACC100226,ACC100460,1,145.34,145.34
ACC100226,ACC100619,1,1796.56,1796.56
ACC100226,ACC100699,1,43.54,43.54
ACC100227,ACC100199,1,1226.15,1226.15
ACC100227,ACC100219,1,1045.41,1045.41
ACC100227,ACC100363,1,516.58,516.58
ACC100227,ACC100749,1,285.1,285.1
ACC100227,ACC100843,1,424.92,424.92
ACC100227,ACC100906,1,3792.23,3792.23
ACC100228,ACC100031,1,626.2,626.2
ACC100228,ACC100272,1,565.78,565.78
ACC100228,ACC100304,1,4476.08,4476.08
ACC100228,ACC100387,1,5587.52,5587.52
ACC100228,ACC100484,1,1700.77,1700.77
ACC100228,ACC100541,1,246.27,246.27
ACC100228,ACC100561,1,2241.25,2241.25
ACC100228,ACC100589,1,337.69,337.69
ACC100228,ACC100595,1,79894.42,79894.42
ACC100228,ACC100812,1,4616.07,4616.07
ACC100228,ACC100864,1,1429.43,1429.43
ACC100228,ACC100914,1,930.57,930.57
ACC100229,ACC100007,1,2101.71,2101.71
ACC100229,ACC100040,1,1875.01,1875.01
ACC100229,ACC100046,1,546.8,546.8
ACC100229,ACC100135,1,3352.99,3352.99
ACC100229,ACC100210,1,1300.45,1300.45
ACC100229,ACC100258,1,372.17,372.17
ACC100229,ACC100341,1,532.08,532.08
ACC100229,ACC100460,1,1483.48,1483.48
ACC100229,ACC100489,1,1542.07,1542.07
ACC100229,ACC100639,1,1777.85,1777.85
ACC100229,ACC100738,1,13994.66,13994.66
ACC100229,ACC100742,1,705.58,705.58
ACC100229,ACC100744,1,2315.45,2315.45
ACC100230,ACC100132,1,1743.04,1743.04
ACC100230,ACC100186,1,168.61,168.61
ACC100230,ACC100330,1,3039.85,3039.85
ACC100230,ACC100345,1,1852.61,1852.61
ACC100230,ACC100406,1,8737.33,8737.33
ACC100230,ACC100759,1,9669.0,9669.0
ACC100230,ACC100937,1,1358.07,1358.07
ACC100231,ACC100181,1,502.18,502.18
ACC100231,ACC100256,1,994.53,994.53
ACC100231,ACC100429,1,1069.48,1069.48
ACC100231,ACC100478,1,1836.84,1836.84
ACC100231,ACC100857,1,158.48,158.48
ACC100231,ACC100986,1,225.16,225.16
ACC100232,ACC100000,1,768.95,768.95
ACC100232,ACC100032,1,1202.08,1202.08
ACC100232,ACC100089,1,5564.0,5564.0
ACC100232,ACC100168,1,647.5,647.5
ACC100232,ACC100291,1,1526.15,1526.15
ACC100232,ACC100448,1,357.16,357.16
ACC100232,ACC100525,1,725.34,725.34
ACC100232,ACC100549,1,1093.37,1093.37
ACC100232,ACC100645,1,37.19,37.19
ACC100232,ACC100716,1,797.19,797.19
ACC100232,ACC100830,1,1146.09,1146.09
ACC100233,ACC100108,1,3735.59,3735.59
ACC100233,ACC100320,1,1747.88,1747.88
ACC100233,ACC100441,1,1976.32,1976.32
ACC100233,ACC100549,1,870.74,870.74
ACC100233,ACC100591,1,1542.86,1542.86
ACC100233,ACC100692,1,77.26,77.26
ACC100233,ACC100792,1,1934.22,1934.22
ACC100234,ACC100246,1,1025.47,1025.47
ACC100234,ACC100253,1,184.17,184.17
ACC100234,ACC100282,1,1381.14,1381.14
ACC100234,ACC100411,1,675.78,675.78
ACC100234,ACC100604,1,11494.0,11494.0
ACC100234,ACC100716,1,2072.85,2072.85
ACC100234,ACC100739,1,1648.54,1648.54
ACC100234,ACC100839,1,233.72,233.72
ACC100234,ACC100960,1,12335.85,12335.85
ACC100234,ACC100992,1,5175.17,5175.17
ACC100235,ACC100387,1,2124.48,2124.48
ACC100235,ACC100414,1,99.24,99.24
ACC100235,ACC100433,1,982.23,982.23
ACC100235,ACC100754,1,13269.36,13269.36
ACC100235,ACC100759,1,11786.0,11786.0
ACC100235,ACC100777,1,317.61,317.61
ACC100235,ACC100823,1,6755.73,6755.73
ACC100235,ACC100890,1,3535.02,3535.02
ACC100236,ACC100007,1,524.12,524.12
ACC100236,ACC100060,1,1746.67,1746.67
ACC100236,ACC100119,1,859.17,859.17
ACC100236,ACC100172,1,4226.7,4226.7
ACC100236,ACC100225,1,4114.81,4114.81
ACC100236,ACC100365,1,13281.1,13281.1
ACC100236,ACC100502,1,583.44,583.44
ACC100236,ACC100558,1,3745.0,3745.0
ACC100236,ACC100663,1,1358.17,1358.17
ACC100236,ACC100820,1,1017.23,1017.23
ACC100236,ACC100927,1,3618.27,3618.27
ACC100236,ACC100945,1,793.29,793.29
ACC100237,ACC100121,1,425.22,425.22
ACC100237,ACC100278,1,1738.2,1738.2
ACC100237,ACC100329,1,193.77,193.77
ACC100237,ACC100574,1,4554.98,4554.98
ACC100237,ACC100731,1,1252.81,1252.81
ACC100237,ACC100747,1,403.19,403.19
ACC100237,ACC100889,1,1398.56,1398.56
ACC100237,ACC100908,1,615.53,615.53
ACC100238,ACC100075,1,107991.31,107991.31
ACC100238,ACC100117,1,2206.0,2206.0
ACC100238,ACC100306,1,969.28,969.28
ACC100238,ACC100317,1,359.4,359.4
ACC100238,ACC100446,1,1520.94,1520.94
ACC100238,ACC100522,1,648.16,648.16
ACC100238,ACC100585,1,1409.53,1409.53
ACC100238,ACC100734,1,386.44,386.44
ACC100238,ACC100800,1,313.44,313.44
ACC100238,ACC100829,1,7067.08,7067.08
ACC100238,ACC100885,1,761.78,761.78
ACC100239,ACC100096,1,11532.13,11532.13
ACC100239,ACC100106,1,2500.47,2500.47
ACC100239,ACC100423,1,561.79,561.79
ACC100239,ACC100505,1,278.51,278.51
ACC100239,ACC100528,1,1245.65,1245.65
ACC100239,ACC100717,1,4315.44,4315.44
ACC100239,ACC100718,1,5254.0,5254.0
ACC100239,ACC100776,1,1445.96,1445.96
ACC100240,ACC100223,1,9866.0,9866.0
ACC100240,ACC100279,1,2431.94,2431.94
ACC100240,ACC100344,1,2258.13,2258.13
ACC100240,ACC100358,1,444.64,444.64
ACC100240,ACC100370,1,5968.51,5968.51
ACC100240,ACC100419,1,1775.29,1775.29
ACC100240,ACC100656,1,2215.06,2215.06
ACC100240,ACC100753,1,12387.99,12387.99
ACC100241,ACC100632,1,806.69,806.69
ACC100241,ACC100746,1,777.69,777.69
ACC100241,ACC100777,1,725.01,725.01
ACC100242,ACC100207,1,398.8,398.8
ACC100242,ACC100275,1,1913.08,1913.08
ACC100242,ACC100450,1,341.77,341.77
ACC100242,ACC100508,1,968.11,968.11
ACC100242,ACC100576,1,3838.16,3838.16
ACC100242,ACC100590,1,1978.62,1978.62
ACC100243,ACC100098,1,1115.5,1115.5
ACC100243,ACC100119,1,6804.96,6804.96
ACC100243,ACC100273,1,5661.67,5661.67
ACC100243,ACC100285,1,614.76,614.76
ACC100243,ACC100382,1,2055.02,2055.02
ACC100243,ACC100517,1,1994.52,1994.52
ACC100243,ACC100519,1,16016.5,16016.5
ACC100243,ACC100665,1,1312.27,1312.27
ACC100243,ACC100718,1,13505.0,13505.0
ACC100244,ACC100213,1,3037.84,3037.84
ACC100244,ACC100292,1,1432.62,1432.62
ACC100244,ACC100330,1,9614.33,9614.33
ACC100244,ACC100469,1,5630.08,5630.08
ACC100244,ACC100567,1,1235.64,1235.64
ACC100244,ACC100635,1,289.44,289.44
ACC100244,ACC100848,1,299.71,299.71
ACC100244,ACC100960,1,1129.83,1129.83
ACC100245,ACC100022,1,400.01,400.01
ACC100245,ACC100430,1,736.34,736.34
ACC100245,ACC100432,1,10736.0,10736.0
ACC100245,ACC100668,1,2068.38,2068.38
ACC100245,ACC100789,1,1573.79,1573.79
ACC100245,ACC100876,1,4394.25,4394.25
ACC100246,ACC100085,1,25720.8,25720.8
ACC100246,ACC100111,1,98.94,98.94
ACC100246,ACC100157,1,1145.3,1145.3
ACC100246,ACC100249,1,1346.14,1346.14
ACC100246,ACC100281,1,4329.53,4329.53
ACC100246,ACC100406,1,11199.98,11199.98
ACC100246,ACC100591,1,2684.69,2684.69
ACC100246,ACC100607,1,2927.22,2927.22
ACC100246,ACC100659,1,568.65,568.65
ACC100246,ACC100663,1,854.5,854.5
ACC100246,ACC100701,1,568.24,568.24
ACC100246,ACC100806,1,2715.69,2715.69
ACC100246,ACC100852,1,1417.07,1417.07
ACC100246,ACC100952,1,2799.43,2799.43
ACC100247,ACC100222,1,242.52,242.52
ACC100247,ACC100235,1,1605.76,1605.76
ACC100247,ACC100276,1,9044.58,9044.58
ACC100247,ACC100296,1,1037.04,1037.04
ACC100247,ACC100311,1,1299.99,1299.99
ACC100247,ACC100549,1,1552.73,1552.73
ACC100247,ACC100551,1,1242.06,1242.06
ACC100247,ACC100569,1,5732.69,5732.69
ACC100247,ACC100773,1,232.16,232.16
ACC100247,ACC100815,1,3463.19,3463.19
ACC100247,ACC100890,1,5690.42,5690.42
ACC100247,ACC100929,1,4541.91,4541.91
ACC100248,ACC100015,1,867.49,867.49
ACC100248,ACC100081,1,800.86,800.86
ACC100248,ACC100160,1,23005.25,23005.25
ACC100248,ACC100308,1,485.88,485.88
ACC100248,ACC100384,1,5486.79,5486.79
ACC100248,ACC100511,1,495.11,495.11
ACC100248,ACC100767,1,1164.83,1164.83
ACC100248,ACC100780,1,1817.67,1817.67
ACC100248,ACC100952,1,2325.47,2325.47
ACC100248,ACC100958,1,2223.53,2223.53
ACC100248,ACC100969,1,1000.59,1000.59
ACC100249,ACC100044,1,530.83,530.83
ACC100249,ACC100139,1,1496.22,1496.22
ACC100249,ACC100162,1,11131.16,11131.16
ACC100249,ACC100638,1,481.62,481.62
ACC100249,ACC100721,1,305.5,305.5
ACC100249,ACC100740,1,596.7,596.7
ACC100249,ACC100928,1,1355.43,1355.43
ACC100249,ACC100947,1,1522.41,1522.41
ACC100249,ACC100987,1,2268.93,2268.93
ACC100250,ACC100042,1,112167.83,112167.83
ACC100250,ACC100145,1,2634.35,2634.35
ACC100250,ACC100203,1,4684.0,4684.0
ACC100250,ACC100238,1,8383.0,8383.0
ACC100250,ACC100287,1,1088.5,1088.5
ACC100250,ACC100434,1,202.02,202.02
ACC100250,ACC100475,1,887.85,887.85
ACC100250,ACC100752,1,992.61,992.61
ACC100250,ACC100776,1,2038.1,2038.1
ACC100250,ACC100798,1,152.04,152.04
ACC100250,ACC100847,1,1180.18,1180.18
ACC100250,ACC100889,1,5222.79,5222.79
ACC100250,ACC100903,1,1030.75,1030.75
ACC100250,ACC100907,1,301.49,301.49
ACC100251,ACC100030,1,13468.0,13468.0
ACC100251,ACC100250,1,12052.0,12052.0
ACC100251,ACC100382,1,4283.9,4283.9
ACC100251,ACC100561,1,1235.16,1235.16
ACC100251,ACC100604,1,1858.99,1858.99
ACC100251,ACC100707,1,5763.61,5763.61
ACC100251,ACC100881,1,1985.14,1985.14
ACC100252,ACC100145,1,177.95,177.95
ACC100252,ACC100197,1,20891.04,20891.04
ACC100252,ACC100201,1,339.82,339.82
ACC100252,ACC100260,1,385.5,385.5
ACC100252,ACC100298,1,2836.64,2836.64
ACC100252,ACC100373,1,1978.32,1978.32
ACC100252,ACC100377,1,2013.91,2013.91
ACC100252,ACC100458,1,217.2,217.2
ACC100252,ACC100623,1,3236.93,3236.93
ACC100252,ACC100690,1,6276.23,6276.23
ACC100252,ACC100837,1,752.53,752.53
ACC100252,ACC100879,1,7643.15,7643.15
ACC100252,ACC100905,1,313.56,313.56
ACC100252,ACC100964,1,135.97,135.97
ACC100253,ACC100305,1,610.9,610.9
ACC100253,ACC100364,1,2116.73,2116.73
ACC100253,ACC100452,1,966.74,966.74
ACC100253,ACC100616,1,4753.08,4753.08
ACC100253,ACC100666,1,428.83,428.83
ACC100253,ACC100678,1,2357.78,2357.78
ACC100253,ACC100759,1,12440.0,12440.0
ACC100253,ACC100788,1,1760.36,1760.36
ACC100254,ACC100009,1,8763.14,8763.14
ACC100254,ACC100238,1,430.64,430.64
ACC100254,ACC100307,1,300.18,300.18
ACC100254,ACC100334,1,2577.15,2577.15
ACC100254,ACC100349,1,1335.66,1335.66
ACC100254,ACC100442,1,141.23,141.23
ACC100254,ACC100530,1,463.07,463.07
ACC100254,ACC100601,1,6832.95,6832.95
ACC100254,ACC100644,1,3922.64,3922.64
ACC100254,ACC100765,1,635.2,635.2
ACC100254,ACC100788,1,2334.41,2334.41
ACC100254,ACC100847,1,2341.6,2341.6
ACC100254,ACC100943,1,3086.32,3086.32
ACC100255,ACC100034,1,594.31,594.31
ACC100255,ACC100038,1,472.15,472.15
ACC100255,ACC100094,1,4249.04,4249.04
ACC100255,ACC100225,1,2766.51,2766.51
ACC100255,ACC100257,1,9015.81,9015.81
ACC100255,ACC100349,1,992.59,992.59
ACC100255,ACC100444,1,1183.96,1183.96
ACC100255,ACC100631,1,194.17,194.17
ACC100255,ACC100757,1,3622.95,3622.95
ACC100255,ACC100762,1,6028.25,6028.25
ACC100255,ACC100909,1,180.94,180.94
ACC100255,ACC100920,1,181.75,181.75
ACC100256,ACC100092,1,1102.17,1102.17
ACC100256,ACC100111,1,895.81,895.81
ACC100256,ACC100139,1,7245.2,7245.2
ACC100256,ACC100183,2,12374.62,6187.31
ACC100256,ACC100228,1,9755.0,9755.0
ACC100256,ACC100604,1,7135.0,7135.0
ACC100256,ACC100719,1,310.64,310.64
ACC100256,ACC100746,1,353.78,353.78
ACC100256,ACC100921,1,968.39,968.39
ACC100257,ACC100016,1,4937.63,4937.63
ACC100257,ACC100095,1,4886.0,4886.0
ACC100257,ACC100124,1,1191.2,1191.2
ACC100257,ACC100215,1,610.27,610.27
ACC100257,ACC100220,1,4329.1,4329.1
ACC100257,ACC100328,1,2096.71,2096.71
ACC100257,ACC100492,1,644.2,644.2
ACC100257,ACC100508,1,5389.3,5389.3
ACC100257,ACC100549,1,100.29,100.29
ACC100257,ACC100558,1,14600.0,14600.0
ACC100257,ACC100699,1,5421.58,5421.58
ACC100257,ACC100715,1,948.86,948.86
ACC100257,ACC100820,1,609.22,609.22
ACC100257,ACC100863,1,3796.51,3796.51
ACC100257,ACC100897,1,725.83,725.83
ACC100257,ACC100958,1,293.98,293.98
ACC100258,ACC100090,1,1566.29,1566.29
ACC100258,ACC100127,1,5105.08,5105.08
ACC100258,ACC100135,1,812.1,812.1
ACC100258,ACC100150,1,170.47,170.47
ACC100258,ACC100282,1,388.25,388.25
ACC100258,ACC100286,1,1777.35,1777.35
ACC100258,ACC100298,1,629.95,629.95
ACC100258,ACC100502,1,272.31,272.31
ACC100258,ACC100650,1,1391.56,1391.56
ACC100258,ACC100665,1,4531.0,4531.0
ACC100258,ACC100758,1,11289.0,11289.0
ACC100258,ACC100829,1,3513.04,3513.04
ACC100259,ACC100024,1,815.9,815.9
ACC100259,ACC100157,1,668.95,668.95
ACC100259,ACC100248,1,767.26,767.26
ACC100259,ACC100261,1,571.19,571.19
ACC100259,ACC100314,1,515.21,515.21
ACC100259,ACC100372,1,4118.77,4118.77
ACC100259,ACC100451,1,268.87,268.87
ACC100259,ACC100463,1,706.22,706.22
ACC100259,ACC100543,1,942.12,942.12
ACC100259,ACC100680,1,395.2,395.2
ACC100259,ACC100918,1,1062.93,1062.93
ACC100259,ACC100931,1,1314.85,1314.85
ACC100259,ACC100962,1,279.34,279.34
ACC100259,ACC100982,1,908.2,908.2
ACC100260,ACC100096,1,164.62,164.62
ACC100260,ACC100338,1,2448.84,2448.84
ACC100260,ACC100404,1,1324.05,1324.05
ACC100260,ACC100760,1,1352.08,1352.08
ACC100260,ACC100869,1,1828.69,1828.69
ACC100260,ACC100873,1,1174.4,1174.4
ACC100260,ACC100883,1,392.83,392.83
ACC100260,ACC100942,1,1357.46,1357.46
ACC100261,ACC100182,1,1578.98,1578.98
ACC100261,ACC100221,1,5460.89,5460.89
ACC100261,ACC100228,1,425.27,425.27
ACC100261,ACC100229,1,1066.55,1066.55
ACC100261,ACC100271,1,3904.0,3904.0
ACC100261,ACC100324,1,1158.09,1158.09
ACC100261,ACC100356,1,1271.21,1271.21
ACC100261,ACC100365,1,5570.25,5570.25
ACC100261,ACC100472,1,535.27,535.27
ACC100261,ACC100574,1,7743.0,7743.0
ACC100261,ACC100701,1,1464.8,1464.8
ACC100261,ACC100886,1,1044.18,1044.18
ACC100261,ACC100936,1,2019.67,2019.67
ACC100261,ACC100938,1,488.48,488.48
ACC100262,ACC100011,1,1780.89,1780.89
ACC100262,ACC100036,1,618.29,618.29
ACC100262,ACC100038,1,832.91,832.91
ACC100262,ACC100212,1,283.32,283.32
ACC100262,ACC100588,1,314.64,314.64
ACC100262,ACC100629,1,2634.41,2634.41
ACC100262,ACC100815,1,801.07,801.07
ACC100262,ACC100915,1,726.94,726.94
ACC100262,ACC100917,1,849.61,849.61
ACC100262,ACC100927,1,476.57,476.57
ACC100263,ACC100024,1,1492.07,1492.07
ACC100263,ACC100088,1,742.96,742.96
ACC100263,ACC100122,1,5041.93,5041.93
ACC100263,ACC100253,1,823.0,823.0
ACC100263,ACC100260,1,125.59,125.59
ACC100263,ACC100474,1,79.39,79.39
ACC100263,ACC100481,1,362.2,362.2
ACC100263,ACC100613,1,218.7,218.7
ACC100263,ACC100638,1,1513.12,1513.12
ACC100263,ACC100809,1,1095.74,1095.74
ACC100263,ACC100909,1,305.86,305.86
ACC100263,ACC100928,1,1104.91,1104.91
ACC100264,ACC100145,1,2311.04,2311.04
ACC100264,ACC100169,1,868.96,868.96
ACC100264,ACC100397,1,345.63,345.63
ACC100264,ACC100677,1,4049.23,4049.23
ACC100264,ACC100970,1,1143.55,1143.55
ACC100264,ACC100979,1,606.69,606.69
ACC100265,ACC100006,1,802.74,802.74
ACC100265,ACC100009,1,346.61,346.61
ACC100265,ACC100132,1,2469.01,2469.01
ACC100265,ACC100210,1,9244.85,9244.85
ACC100265,ACC100444,1,9019.54,9019.54
ACC100265,ACC100538,1,288.89,288.89
ACC100265,ACC100787,1,215.27,215.27
ACC100265,ACC100789,1,364.4,364.4
ACC100265,ACC100807,1,1537.22,1537.22
ACC100265,ACC100904,1,2093.88,2093.88
ACC100265,ACC100955,1,609.77,609.77
ACC100265,ACC100964,1,1330.62,1330.62
ACC100266,ACC100177,1,4752.36,4752.36
ACC100266,ACC100309,1,161.35,161.35
ACC100266,ACC100366,1,330.01,330.01
ACC100266,ACC100396,1,1599.23,1599.23
ACC100266,ACC100400,1,313.22,313.22
ACC100266,ACC100477,1,777.65,777.65
ACC100266,ACC100541,1,2454.5,2454.5
ACC100266,ACC100556,1,665.78,665.78
ACC100266,ACC100660,1,3621.16,3621.16
ACC100266,ACC100764,1,1642.38,1642.38
ACC100266,ACC100815,1,1219.38,1219.38
ACC100266,ACC100828,1,276.62,276.62
ACC100267,ACC100032,1,4665.09,4665.09
ACC100267,ACC100209,1,303.01,303.01
ACC100267,ACC100290,1,1333.03,1333.03
ACC100267,ACC100409,1,537.01,537.01
ACC100267,ACC100414,1,183.31,183.31
ACC100267,ACC100608,1,427.68,427.68
ACC100267,ACC100619,1,5386.28,5386.28
ACC100267,ACC100671,1,3463.05,3463.05
ACC100267,ACC100691,1,1424.25,1424.25
ACC100267,ACC100755,1,1812.36,1812.36
ACC100267,ACC100800,1,1339.41,1339.41
ACC100267,ACC100854,1,4258.66,4258.66
ACC100267,ACC100865,1,701.8,701.8
ACC100267,ACC100981,1,314.71,314.71
ACC100268,ACC100127,1,22680.84,22680.84
ACC100268,ACC100165,1,4077.37,4077.37
ACC100268,ACC100437,1,1427.61,1427.61
ACC100268,ACC100440,1,3324.37,3324.37
ACC100268,ACC100632,1,2269.69,2269.69
ACC100268,ACC100663,1,822.08,822.08
ACC100268,ACC100680,1,4936.44,4936.44
ACC100268,ACC100709,1,393.58,393.58
ACC100268,ACC100744,1,177.55,177.55
ACC100268,ACC100777,1,833.55,833.55
ACC100268,ACC100784,1,334.92,334.92
ACC100268,ACC100786,1,940.92,940.92
ACC100268,ACC100820,1,1740.49,1740.49
ACC100268,ACC100853,1,2180.92,2180.92
ACC100268,ACC100954,1,432.96,432.96
ACC100269,ACC100064,1,10379.88,10379.88
ACC100269,ACC100081,1,3387.4,3387.4
ACC100269,ACC100147,1,2071.18,2071.18
ACC100269,ACC100197,1,1140.81,1140.81
ACC100269,ACC100227,1,2360.6,2360.6
ACC100269,ACC100253,1,3625.04,3625.04
ACC100269,ACC100445,1,1830.15,1830.15
ACC100269,ACC100577,1,369.49,369.49
ACC100269,ACC100694,1,2494.28,2494.28
ACC100269,ACC100953,1,1942.42,1942.42
ACC100269,ACC100979,1,1779.04,1779.04
ACC100270,ACC100112,1,65.35,65.35
ACC100270,ACC100131,1,166.86,166.86
ACC100270,ACC100133,1,5202.46,5202.46
ACC100270,ACC100203,1,733.54,733.54
ACC100270,ACC100475,1,221.56,221.56
ACC100270,ACC100553,1,4212.02,4212.02
ACC100270,ACC100570,1,497.68,497.68
ACC100270,ACC100626,1,1026.09,1026.09
ACC100270,ACC100686,1,159.74,159.74
ACC100270,ACC100765,1,212.29,212.29
ACC100270,ACC100813,1,658.82,658.82
ACC100270,ACC100881,1,809.83,809.83
ACC100271,ACC100057,1,134.22,134.22
ACC100271,ACC100281,1,11565.0,11565.0
ACC100271,ACC100307,1,774.92,774.92
ACC100271,ACC100678,1,773.54,773.54
ACC100271,ACC100711,1,11184.64,11184.64
ACC100271,ACC100802,1,321.88,321.88
ACC100271,ACC100876,1,2721.32,2721.32
ACC100271,ACC100970,1,1268.78,1268.78
ACC100272,ACC100128,1,517.88,517.88
ACC100272,ACC100155,1,1982.39,1982.39
ACC100272,ACC100181,1,1617.18,1617.18
ACC100272,ACC100250,1,11280.0,11280.0
ACC100272,ACC100569,1,370.23,370.23
ACC100272,ACC100736,1,1217.04,1217.04
ACC100272,ACC100857,1,1521.57,1521.57
ACC100273,ACC100183,1,3222.58,3222.58
ACC100273,ACC100202,1,774.34,774.34
ACC100273,ACC100465,1,669.58,669.58
ACC100273,ACC100473,1,715.81,715.81
ACC100273,ACC100768,1,105.32,105.32
ACC100273,ACC100936,1,391.75,391.75
ACC100274,ACC100016,1,78.78,78.78
ACC100274,ACC100248,1,1333.89,1333.89
ACC100274,ACC100257,1,490.15,490.15
ACC100274,ACC100280,1,397.96,397.96
ACC100274,ACC100536,1,542.65,542.65
ACC100274,ACC100578,1,17791.29,17791.29
ACC100274,ACC100738,1,1996.42,1996.42
ACC100274,ACC100959,1,1614.84,1614.84
ACC100275,ACC100038,1,622.45,622.45
ACC100275,ACC100365,1,754.02,754.02
ACC100275,ACC100410,1,657.0,657.0
ACC100275,ACC100522,1,1360.43,1360.43
ACC100275,ACC100684,1,3154.36,3154.36
ACC100275,ACC100812,1,2482.25,2482.25
ACC100275,ACC100986,1,713.24,713.24
ACC100276,ACC100004,1,1264.75,1264.75
ACC100276,ACC100023,1,702.64,702.64
ACC100276,ACC100150,1,427.95,427.95
