transaction_id,sender_account,receiver_account,amount,transaction_time,transaction_type,device_id
TXN1003236,ACC100545,ACC100713,713.5,2026-05-09 07:46:00,BANK_TRANSFER,DEV1021
TXN1003237,ACC100901,ACC100446,7685.65,2026-02-05 08:49:00,CARD,DEV1245
TXN1003238,ACC100154,ACC100770,5498.27,2026-05-15 15:11:00,BANK_TRANSFER,DEV1294
TXN1003239,ACC100069,ACC100435,124.61,2026-01-06 21:16:00,UPI,DEV1045
TXN1003240,ACC100307,ACC100075,16491.37,2026-02-24 03:51:00,BANK_TRANSFER,DEV1127
TXN1003241,ACC100366,ACC100677,485.91,2026-06-03 21:50:00,IMPS,DEV1104
TXN1003242,ACC100731,ACC100417,13669.52,2026-01-28 07:56:00,IMPS,DEV1243
TXN1003243,ACC100736,ACC100417,806.37,2026-01-01 11:39:00,IMPS,DEV1127
TXN1003244,ACC100044,ACC100940,728.44,2026-03-07 10:57:00,BANK_TRANSFER,DEV1261
TXN1003245,ACC100096,ACC100410,815.02,2026-03-27 23:54:00,UPI,DEV1084
TXN1003246,ACC100368,ACC100928,677.94,2026-03-13 10:18:00,CARD,DEV1074
TXN1003247,ACC100268,ACC100127,22680.84,2026-06-07 03:19:00,CARD,DEV1162
TXN1003248,ACC100665,ACC100032,1000.61,2026-02-19 23:47:00,NEFT,DEV1140
TXN1003249,ACC100028,ACC100806,762.99,2026-05-26 14:12:00,CARD,DEV1032
TXN1003250,ACC100481,ACC100773,1202.81,2026-05-04 02:13:00,BANK_TRANSFER,DEV1064
TXN1003251,ACC100716,ACC100264,343.5,2026-06-02 18:22:00,BANK_TRANSFER,DEV1279
TXN1003252,ACC100645,ACC100042,7454.29,2026-05-20 18:28:00,UPI,DEV1205
TXN1003253,ACC100472,ACC100853,187.67,2026-05-22 04:57:00,UPI,DEV1139
TXN1003254,ACC100081,ACC100453,524.89,2026-03-11 14:07:00,BANK_TRANSFER,DEV1053
TXN1003255,ACC100806,ACC100231,3374.47,2026-03-25 21:14:00,IMPS,DEV1201
TXN1003256,ACC100641,ACC100385,1153.81,2026-03-09 18:38:00,CARD,DEV1275
TXN1003257,ACC100632,ACC100824,2119.76,2026-03-05 23:51:00,BANK_TRANSFER,DEV1202
TXN1003258,ACC100713,ACC100633,6903.59,2026-05-21 15:01:00,NEFT,DEV1259
TXN1003259,ACC100390,ACC100580,3657.6,2026-03-21 23:30:00,UPI,DEV1167
TXN1003260,ACC100348,ACC100602,1293.32,2026-03-08 10:42:00,UPI,DEV1056
TXN1003261,ACC100127,ACC100628,13456.41,2026-02-04 20:26:00,IMPS,DEV1029
TXN1003262,ACC100865,ACC100703,515.94,2026-05-03 12:19:00,IMPS,DEV1195
TXN1003263,ACC100910,ACC100711,972.27,2026-01-12 11:59:00,UPI,DEV1036
TXN1003264,ACC100485,ACC100080,1057.3,2026-04-19 23:18:00,UPI,DEV1116
TXN1003265,ACC100852,ACC100610,969.8,2026-05-18 18:57:00,CARD,DEV1106
TXN1003266,ACC100431,ACC100321,303.98,2026-03-05 14:01:00,IMPS,DEV1051
TXN1003267,ACC100527,ACC100593,163.96,2026-03-08 11:11:00,NEFT,DEV1028
TXN1003268,ACC100388,ACC100497,1809.2,2026-01-02 01:40:00,UPI,DEV1293
TXN1003269,ACC100308,ACC100826,512.77,2026-02-04 10:11:00,BANK_TRANSFER,DEV1297
TXN1003270,ACC100256,ACC100183,10822.37,2026-01-13 10:00:00,CARD,DEV1192
TXN1003271,ACC100698,ACC100885,1005.21,2026-03-12 19:00:00,BANK_TRANSFER,DEV1222
TXN1003272,ACC100441,ACC100509,810.96,2026-04-16 01:42:00,NEFT,DEV1223
TXN1003273,ACC100268,ACC100165,4077.37,2026-01-04 10:36:00,NEFT,DEV1216
TXN1003274,ACC100885,ACC100372,1776.91,2026-05-06 15:07:00,NEFT,DEV1275
TXN1003275,ACC100913,ACC100029,888.36,2026-05-27 15:22:00,NEFT,DEV1163
TXN1003276,ACC100987,ACC100226,508.33,2026-02-19 17:17:00,BANK_TRANSFER,DEV1014
TXN1003277,ACC100435,ACC100133,88365.97,2026-03-04 12:36:00,NEFT,DEV1207
TXN1003278,ACC100896,ACC100390,1692.81,2026-02-03 21:37:00,IMPS,DEV1214
TXN1003279,ACC100344,ACC100717,4029.17,2026-03-16 01:50:00,UPI,DEV1203
TXN1003280,ACC100647,ACC100342,321.33,2026-06-04 20:45:00,NEFT,DEV1117
TXN1003281,ACC100947,ACC100054,548.08,2026-01-03 23:42:00,CARD,DEV1082
TXN1003282,ACC100876,ACC100191,13833.04,2026-01-31 05:58:00,IMPS,DEV1150
TXN1003283,ACC100185,ACC100986,5862.42,2026-04-26 14:36:00,CARD,DEV1242
TXN1003284,ACC100318,ACC100410,1899.12,2026-02-04 10:47:00,BANK_TRANSFER,DEV1034
TXN1003285,ACC100399,ACC100028,693.75,2026-01-27 02:41:00,IMPS,DEV1143
TXN1003286,ACC100726,ACC100102,828.12,2026-01-24 12:42:00,BANK_TRANSFER,DEV1128
TXN1003287,ACC100546,ACC100816,487.2,2026-05-13 21:49:00,CARD,DEV1030
TXN1003288,ACC100006,ACC100778,273.63,2026-05-18 00:30:00,UPI,DEV1242
TXN1003289,ACC100602,ACC100528,3322.97,2026-04-12 16:25:00,CARD,DEV1286
TXN1003290,ACC100130,ACC100200,2093.51,2026-01-21 05:54:00,BANK_TRANSFER,DEV1183
TXN1003291,ACC100454,ACC100953,2652.6,2026-01-04 09:19:00,CARD,DEV1069
TXN1003292,ACC100735,ACC100418,731.96,2026-03-09 05:36:00,CARD,DEV1038
TXN1003293,ACC100150,ACC100747,1490.35,2026-01-29 05:37:00,UPI,DEV1104
TXN1003294,ACC100541,ACC100257,652.98,2026-02-28 16:20:00,NEFT,DEV1116
TXN1003295,ACC100440,ACC100354,458.17,2026-06-28 20:05:00,CARD,DEV1272
TXN1003296,ACC100049,ACC100472,8106.93,2026-05-22 11:57:00,IMPS,DEV1188
TXN1003297,ACC100271,ACC100970,1268.78,2026-05-12 05:58:00,NEFT,DEV1065
TXN1003298,ACC100126,ACC100687,2016.15,2026-05-23 23:42:00,IMPS,DEV1257
TXN1003299,ACC100332,ACC100899,2989.63,2026-03-06 12:21:00,NEFT,DEV1024
TXN1003300,ACC100032,ACC100692,1288.0,2026-04-20 08:41:00,NEFT,DEV1188
TXN1003301,ACC100292,ACC100667,1463.75,2026-04-30 11:33:00,IMPS,DEV1100
TXN1003302,ACC100865,ACC100901,297.69,2026-01-20 03:48:00,IMPS,DEV1099
TXN1003303,ACC100157,ACC100957,374.15,2026-04-25 09:44:00,BANK_TRANSFER,DEV1251
TXN1003304,ACC100698,ACC100962,351.65,2026-06-08 02:53:00,CARD,DEV1224
TXN1003305,ACC100922,ACC100792,2267.77,2026-04-12 07:02:00,IMPS,DEV1150
TXN1003306,ACC100660,ACC100656,1194.01,2026-06-23 05:40:00,CARD,DEV1086
TXN1003307,ACC100031,ACC100196,374.19,2026-05-23 18:23:00,CARD,DEV1086
TXN1003308,ACC100839,ACC100074,2199.79,2026-05-02 12:04:00,UPI,DEV1277
TXN1003309,ACC100062,ACC100820,2105.16,2026-01-18 20:42:00,CARD,DEV1126
TXN1003310,ACC100846,ACC100042,476.3,2026-03-07 11:13:00,IMPS,DEV1016
TXN1003311,ACC100395,ACC100623,1060.62,2026-02-28 11:05:00,BANK_TRANSFER,DEV1257
TXN1003312,ACC100849,ACC100148,2114.49,2026-03-10 21:18:00,IMPS,DEV1169
TXN1003313,ACC100868,ACC100235,391.5,2026-03-20 00:24:00,UPI,DEV1053
TXN1003314,ACC100527,ACC100070,2163.48,2026-04-12 15:02:00,CARD,DEV1258
TXN1003315,ACC100293,ACC100526,1573.77,2026-01-18 14:30:00,NEFT,DEV1088
TXN1003316,ACC100285,ACC100260,330.62,2026-03-07 22:52:00,NEFT,DEV1133
TXN1003317,ACC100268,ACC100437,1427.61,2026-01-14 18:08:00,IMPS,DEV1273
TXN1003318,ACC100900,ACC100370,1700.67,2026-06-26 02:15:00,CARD,DEV1111
TXN1003319,ACC100461,ACC100721,517.39,2026-05-22 03:39:00,UPI,DEV1164
TXN1003320,ACC100246,ACC100659,568.65,2026-06-02 04:12:00,IMPS,DEV1274
TXN1003321,ACC100467,ACC100983,326.98,2026-05-09 17:29:00,NEFT,DEV1275
TXN1003322,ACC100752,ACC100395,639.83,2026-06-09 19:23:00,BANK_TRANSFER,DEV1217
TXN1003323,ACC100600,ACC100540,1080.85,2026-05-12 05:17:00,BANK_TRANSFER,DEV1031
TXN1003324,ACC100313,ACC100322,570.53,2026-05-04 19:45:00,IMPS,DEV1245
TXN1003325,ACC100107,ACC100280,184.59,2026-04-26 23:14:00,IMPS,DEV1129
TXN1003326,ACC100385,ACC100238,479.96,2026-01-10 03:03:00,BANK_TRANSFER,DEV1276
TXN1003327,ACC100765,ACC100986,664.64,2026-04-08 08:37:00,IMPS,DEV1137
TXN1003328,ACC100135,ACC100926,2922.53,2026-02-22 19:00:00,IMPS,DEV1230
TXN1003329,ACC100166,ACC100533,2238.85,2026-03-02 08:07:00,BANK_TRANSFER,DEV1052
TXN1003330,ACC100154,ACC100999,2991.31,2026-01-29 22:03:00,BANK_TRANSFER,DEV1255
TXN1003331,ACC100030,ACC100401,451.77,2026-02-10 19:20:00,IMPS,DEV1088
TXN1003332,ACC100529,ACC100887,1299.66,2026-05-12 01:41:00,BANK_TRANSFER,DEV1285
TXN1003333,ACC100946,ACC100217,59.88,2026-02-12 04:58:00,UPI,DEV1022
TXN1003334,ACC100835,ACC100119,1834.83,2026-01-04 06:19:00,IMPS,DEV1089
TXN1003335,ACC100910,ACC100002,2282.62,2026-01-05 02:09:00,BANK_TRANSFER,DEV1197
TXN1003336,ACC100472,ACC100444,719.14,2026-04-08 03:54:00,UPI,DEV1015
TXN1003337,ACC100520,ACC100861,1563.24,2026-06-11 20:22:00,BANK_TRANSFER,DEV1246
TXN1003338,ACC100732,ACC100395,178.05,2026-02-01 00:22:00,BANK_TRANSFER,DEV1042
TXN1003339,ACC100837,ACC100302,419.36,2026-02-18 12:43:00,CARD,DEV1047
TXN1003340,ACC100295,ACC100063,2747.75,2026-03-02 18:52:00,NEFT,DEV1163
TXN1003341,ACC100665,ACC100249,2025.36,2026-06-14 02:54:00,BANK_TRANSFER,DEV1261
TXN1003342,ACC100773,ACC100048,668.99,2026-05-04 09:25:00,CARD,DEV1281
TXN1003343,ACC100656,ACC100141,2903.39,2026-02-19 10:44:00,NEFT,DEV1209
TXN1003344,ACC100887,ACC100602,1294.6,2026-03-22 23:05:00,UPI,DEV1017
TXN1003345,ACC100003,ACC100203,598.8,2026-01-05 15:36:00,CARD,DEV1093
TXN1003346,ACC100003,ACC100378,880.6,2026-03-13 11:14:00,BANK_TRANSFER,DEV1194
TXN1003347,ACC100448,ACC100854,634.92,2026-01-20 11:18:00,UPI,DEV1023
TXN1003348,ACC100446,ACC100443,264.93,2026-06-21 13:18:00,CARD,DEV1137
TXN1003349,ACC100094,ACC100075,4954.36,2026-01-04 22:05:00,CARD,DEV1189
TXN1003350,ACC100306,ACC100888,554.67,2026-01-23 03:04:00,IMPS,DEV1144
TXN1003351,ACC100001,ACC100827,403.9,2026-04-25 18:29:00,NEFT,DEV1051
TXN1003352,ACC100408,ACC100628,175.0,2026-06-01 09:10:00,BANK_TRANSFER,DEV1240
TXN1003353,ACC100042,ACC100535,46.38,2026-06-07 00:30:00,NEFT,DEV1287
TXN1003354,ACC100778,ACC100199,2544.77,2026-04-21 14:19:00,BANK_TRANSFER,DEV1103
TXN1003355,ACC100301,ACC100567,2842.19,2026-02-06 12:53:00,BANK_TRANSFER,DEV1290
TXN1003356,ACC100578,ACC100636,4590.05,2026-04-14 05:26:00,CARD,DEV1235
TXN1003357,ACC100803,ACC100015,917.04,2026-05-16 07:59:00,BANK_TRANSFER,DEV1221
TXN1003358,ACC100571,ACC100568,745.17,2026-05-14 21:41:00,BANK_TRANSFER,DEV1060
TXN1003359,ACC100483,ACC100541,596.29,2026-06-24 22:32:00,CARD,DEV1037
TXN1003360,ACC100372,ACC100031,665.23,2026-04-05 20:11:00,CARD,DEV1092
TXN1003361,ACC100371,ACC100464,4203.82,2026-01-20 19:26:00,CARD,DEV1193
TXN1003362,ACC100023,ACC100709,1062.29,2026-06-02 08:04:00,IMPS,DEV1011
TXN1003363,ACC100965,ACC100089,1726.21,2026-02-03 14:43:00,NEFT,DEV1232
TXN1003364,ACC100869,ACC100986,645.22,2026-06-11 17:49:00,BANK_TRANSFER,DEV1286
TXN1003365,ACC100850,ACC100893,5350.89,2026-02-17 12:58:00,UPI,DEV1154
TXN1003366,ACC100080,ACC100566,111.53,2026-01-02 19:30:00,NEFT,DEV1071
TXN1003367,ACC100963,ACC100074,253.5,2026-04-29 12:19:00,NEFT,DEV1261
TXN1003368,ACC100321,ACC100994,1729.61,2026-01-31 15:43:00,CARD,DEV1233
TXN1003369,ACC100297,ACC100723,8961.86,2026-01-24 22:54:00,IMPS,DEV1249
TXN1003370,ACC100303,ACC100394,837.05,2026-06-04 06:18:00,UPI,DEV1049
TXN1003371,ACC100554,ACC100689,399.08,2026-06-15 18:49:00,IMPS,DEV1143
TXN1003372,ACC100094,ACC100623,3643.85,2026-06-01 13:44:00,IMPS,DEV1223
TXN1003373,ACC100272,ACC100181,1617.18,2026-02-11 04:48:00,BANK_TRANSFER,DEV1244
TXN1003374,ACC100342,ACC100524,5157.75,2026-05-31 02:32:00,CARD,DEV1027
TXN1003375,ACC100830,ACC100724,233.13,2026-03-09 12:30:00,NEFT,DEV1067
TXN1003376,ACC100107,ACC100843,4693.82,2026-05-22 11:49:00,NEFT,DEV1190
TXN1003377,ACC100497,ACC100853,171.03,2026-01-12 10:53:00,CARD,DEV1258
TXN1003378,ACC100129,ACC100002,776.03,2026-05-28 04:49:00,IMPS,DEV1187
TXN1003379,ACC100508,ACC100850,1799.64,2026-01-01 19:36:00,UPI,DEV1025
TXN1003380,ACC100064,ACC100647,1370.89,2026-04-13 07:29:00,NEFT,DEV1209
TXN1003381,ACC100281,ACC100973,3915.55,2026-01-14 15:40:00,IMPS,DEV1108
TXN1003382,ACC100847,ACC100139,122.49,2026-03-13 16:02:00,IMPS,DEV1257
TXN1003383,ACC100166,ACC100941,1298.82,2026-05-24 20:51:00,NEFT,DEV1143
TXN1003384,ACC100005,ACC100059,4626.57,2026-01-23 16:34:00,BANK_TRANSFER,DEV1264
TXN1003385,ACC100187,ACC100164,1177.51,2026-06-26 08:56:00,CARD,DEV1123
TXN1003386,ACC100092,ACC100139,278.44,2026-04-18 02:28:00,CARD,DEV1277
TXN1003387,ACC100946,ACC100953,3673.9,2026-04-06 00:12:00,CARD,DEV1033
TXN1003388,ACC100060,ACC100805,503.72,2026-03-31 19:11:00,UPI,DEV1046
TXN1003389,ACC100118,ACC100588,407.81,2026-04-06 00:02:00,BANK_TRANSFER,DEV1091
TXN1003390,ACC100864,ACC100474,350.67,2026-01-28 22:25:00,UPI,DEV1161
TXN1003391,ACC100190,ACC100437,864.0,2026-01-21 01:29:00,NEFT,DEV1116
TXN1003392,ACC100969,ACC100836,1366.04,2026-04-23 01:49:00,BANK_TRANSFER,DEV1069
TXN1003393,ACC100204,ACC100044,239.15,2026-01-09 15:46:00,UPI,DEV1220
TXN1003394,ACC100607,ACC100321,306.01,2026-06-24 00:30:00,UPI,DEV1247
TXN1003395,ACC100262,ACC100927,476.57,2026-06-29 22:18:00,UPI,DEV1258
TXN1003396,ACC100587,ACC100804,348.63,2026-03-21 19:10:00,NEFT,DEV1150
TXN1003397,ACC100232,ACC100830,1146.09,2026-06-15 04:48:00,BANK_TRANSFER,DEV1267
TXN1003398,ACC100479,ACC100423,1691.66,2026-06-01 18:57:00,BANK_TRANSFER,DEV1109
TXN1003399,ACC100885,ACC100878,1434.61,2026-04-16 11:45:00,IMPS,DEV1131
TXN1003400,ACC100285,ACC100979,1437.12,2026-05-01 03:56:00,CARD,DEV1045
TXN1003401,ACC100982,ACC100639,8145.25,2026-05-12 04:49:00,CARD,DEV1103
TXN1003402,ACC100824,ACC100318,1823.33,2026-05-18 02:49:00,IMPS,DEV1036
TXN1003403,ACC100036,ACC100264,2809.49,2026-03-27 01:32:00,IMPS,DEV1180
TXN1003404,ACC100793,ACC100574,666.78,2026-06-19 20:50:00,CARD,DEV1113
TXN1003405,ACC100701,ACC100187,3404.34,2026-01-18 15:59:00,NEFT,DEV1109
TXN1003406,ACC100994,ACC100902,629.66,2026-04-03 14:56:00,NEFT,DEV1268
TXN1003407,ACC100782,ACC100902,1796.76,2026-03-03 11:30:00,IMPS,DEV1215
TXN1003408,ACC100542,ACC100061,211.53,2026-04-14 09:19:00,BANK_TRANSFER,DEV1222
TXN1003409,ACC100039,ACC100763,1338.74,2026-04-20 15:17:00,IMPS,DEV1280
TXN1003410,ACC100224,ACC100734,340.2,2026-03-06 10:13:00,BANK_TRANSFER,DEV1257
TXN1003411,ACC100199,ACC100560,3371.94,2026-03-19 06:02:00,NEFT,DEV1116
TXN1003412,ACC100391,ACC100943,3137.09,2026-06-11 10:10:00,CARD,DEV1070
TXN1003413,ACC100553,ACC100048,626.44,2026-03-26 11:24:00,UPI,DEV1228
TXN1003414,ACC100835,ACC100454,12829.34,2026-03-12 01:42:00,CARD,DEV1184
TXN1003415,ACC100459,ACC100634,778.17,2026-03-27 12:01:00,UPI,DEV1186
TXN1003416,ACC100983,ACC100406,158.47,2026-02-10 07:01:00,BANK_TRANSFER,DEV1093
TXN1003417,ACC100746,ACC100844,430.55,2026-01-03 20:16:00,UPI,DEV1276
TXN1003418,ACC100959,ACC100341,313.26,2026-03-25 03:39:00,UPI,DEV1252
TXN1003419,ACC100644,ACC100716,1729.39,2026-03-21 00:56:00,BANK_TRANSFER,DEV1052
TXN1003420,ACC100910,ACC100239,249.03,2026-01-26 02:50:00,UPI,DEV1236
TXN1003421,ACC100797,ACC100519,574.18,2026-04-10 03:14:00,BANK_TRANSFER,DEV1009
TXN1003422,ACC100145,ACC100336,1599.53,2026-03-17 15:11:00,CARD,DEV1027
TXN1003423,ACC100703,ACC100719,1295.14,2026-02-15 05:44:00,UPI,DEV1207
TXN1003424,ACC100734,ACC100635,1080.12,2026-04-05 07:58:00,NEFT,DEV1137
TXN1003425,ACC100715,ACC100963,1275.64,2026-01-22 23:17:00,IMPS,DEV1000
TXN1003426,ACC100914,ACC100084,703.03,2026-06-20 04:36:00,IMPS,DEV1224
TXN1003427,ACC100922,ACC100321,160.05,2026-05-25 12:11:00,UPI,DEV1005
TXN1003428,ACC100161,ACC100880,681.16,2026-04-17 23:52:00,UPI,DEV1040
TXN1003429,ACC100327,ACC100113,1924.65,2026-03-28 07:19:00,IMPS,DEV1177
TXN1003430,ACC100989,ACC100817,930.46,2026-06-17 23:25:00,BANK_TRANSFER,DEV1132
TXN1003431,ACC100450,ACC100648,1754.23,2026-06-08 11:35:00,UPI,DEV1224
TXN1003432,ACC100289,ACC100044,542.32,2026-05-07 03:24:00,CARD,DEV1097
TXN1003433,ACC100864,ACC100132,3616.29,2026-04-29 20:18:00,BANK_TRANSFER,DEV1025
TXN1003434,ACC100953,ACC100362,51.03,2026-06-01 23:00:00,NEFT,DEV1014
TXN1003435,ACC100935,ACC100236,1299.49,2026-06-20 02:14:00,UPI,DEV1004
TXN1003436,ACC100402,ACC100294,5533.95,2026-06-23 21:13:00,IMPS,DEV1155
TXN1003437,ACC100791,ACC100738,6615.95,2026-01-04 06:56:00,BANK_TRANSFER,DEV1060
TXN1003438,ACC100003,ACC100284,830.32,2026-03-31 04:18:00,UPI,DEV1109
TXN1003439,ACC100438,ACC100046,223.31,2026-05-10 20:52:00,NEFT,DEV1032
TXN1003440,ACC100073,ACC100555,5652.02,2026-03-18 21:23:00,BANK_TRANSFER,DEV1048
TXN1003441,ACC100978,ACC100226,1030.46,2026-06-17 11:29:00,BANK_TRANSFER,DEV1089
TXN1003442,ACC100982,ACC100558,906.18,2026-04-02 11:48:00,IMPS,DEV1191
TXN1003443,ACC100702,ACC100580,375.62,2026-03-29 05:00:00,UPI,DEV1185
TXN1003444,ACC100397,ACC100072,244.72,2026-01-09 02:01:00,CARD,DEV1249
TXN1003445,ACC100583,ACC100963,2157.35,2026-05-28 00:26:00,UPI,DEV1203
TXN1003446,ACC100584,ACC100438,2450.01,2026-05-21 02:00:00,UPI,DEV1279
TXN1003447,ACC100396,ACC100734,1396.68,2026-04-23 16:17:00,NEFT,DEV1022
TXN1003448,ACC100796,ACC100712,438.41,2026-03-03 16:20:00,BANK_TRANSFER,DEV1136
TXN1003449,ACC100711,ACC100696,305.52,2026-02-02 07:26:00,IMPS,DEV1291
TXN1003450,ACC100868,ACC100295,196.63,2026-03-20 19:49:00,NEFT,DEV1115
TXN1003451,ACC100021,ACC100002,559.67,2026-04-11 16:45:00,CARD,DEV1193
TXN1003452,ACC100776,ACC100868,327.99,2026-02-10 11:24:00,NEFT,DEV1004
TXN1003453,ACC100223,ACC100164,141.01,2026-06-12 11:52:00,UPI,DEV1037
TXN1003454,ACC100505,ACC100217,2396.14,2026-04-08 10:41:00,NEFT,DEV1066
TXN1003455,ACC100920,ACC100400,225.23,2026-02-17 09:45:00,UPI,DEV1235
TXN1003456,ACC100550,ACC100260,3571.38,2026-02-17 19:52:00,UPI,DEV1095
TXN1003457,ACC100677,ACC100969,1759.68,2026-05-27 23:58:00,IMPS,DEV1112
TXN1003458,ACC100808,ACC100226,1561.2,2026-03-20 11:17:00,UPI,DEV1035
TXN1003459,ACC100015,ACC100754,8089.89,2026-01-09 19:30:00,UPI,DEV1215
TXN1003460,ACC100859,ACC100693,234.4,2026-01-12 12:09:00,IMPS,DEV1002
TXN1003461,ACC100652,ACC100782,3129.18,2026-05-19 18:58:00,CARD,DEV1261
TXN1003462,ACC100259,ACC100248,767.26,2026-01-04 05:10:00,UPI,DEV1045
TXN1003463,ACC100393,ACC100402,23987.41,2026-04-24 07:30:00,IMPS,DEV1003
TXN1003464,ACC100288,ACC100917,694.4,2026-06-23 11:25:00,CARD,DEV1171
TXN1003465,ACC100772,ACC100897,572.05,2026-05-25 18:59:00,BANK_TRANSFER,DEV1230
TXN1003466,ACC100331,ACC100877,1827.39,2026-05-25 06:21:00,UPI,DEV1087
TXN1003467,ACC100607,ACC100754,853.47,2026-06-01 14:27:00,NEFT,DEV1085
TXN1003468,ACC100404,ACC100047,441.35,2026-03-01 08:12:00,CARD,DEV1091
TXN1003469,ACC100816,ACC100008,342.29,2026-06-27 04:49:00,CARD,DEV1189
TXN1003470,ACC100362,ACC100533,6309.71,2026-02-17 02:39:00,NEFT,DEV1236
TXN1003471,ACC100474,ACC100911,271.47,2026-01-07 23:43:00,BANK_TRANSFER,DEV1064
TXN1003472,ACC100001,ACC100929,1433.26,2026-04-24 03:54:00,UPI,DEV1176
TXN1003473,ACC100862,ACC100165,3894.89,2026-02-27 18:47:00,UPI,DEV1092
TXN1003474,ACC100193,ACC100441,4127.36,2026-06-29 05:44:00,UPI,DEV1087
TXN1003475,ACC100069,ACC100361,532.73,2026-05-15 04:14:00,BANK_TRANSFER,DEV1293
TXN1003476,ACC100931,ACC100500,856.26,2026-01-02 23:25:00,NEFT,DEV1289
TXN1003477,ACC100096,ACC100444,678.42,2026-01-28 03:49:00,BANK_TRANSFER,DEV1223
TXN1003478,ACC100216,ACC100548,173.81,2026-04-06 11:20:00,BANK_TRANSFER,DEV1281
TXN1003479,ACC100083,ACC100747,2090.21,2026-05-31 10:40:00,BANK_TRANSFER,DEV1237
TXN1003480,ACC100706,ACC100996,1148.49,2026-05-01 05:42:00,UPI,DEV1195
TXN1003481,ACC100569,ACC100529,6177.7,2026-01-12 01:43:00,NEFT,DEV1121
TXN1003482,ACC100490,ACC100547,408.36,2026-06-29 20:36:00,IMPS,DEV1034
TXN1003483,ACC100560,ACC100384,4049.85,2026-06-05 05:16:00,BANK_TRANSFER,DEV1297
TXN1003484,ACC100491,ACC100920,4407.58,2026-02-14 17:22:00,NEFT,DEV1169
TXN1003485,ACC100984,ACC100903,1160.36,2026-03-21 01:49:00,UPI,DEV1263
TXN1003486,ACC100141,ACC100172,81.04,2026-05-03 05:32:00,UPI,DEV1027
TXN1003487,ACC100181,ACC100564,592.84,2026-02-24 20:59:00,NEFT,DEV1274
TXN1003488,ACC100130,ACC100640,9349.19,2026-02-28 04:37:00,IMPS,DEV1030
TXN1003489,ACC100258,ACC100090,1566.29,2026-03-13 09:30:00,CARD,DEV1142
TXN1003490,ACC100670,ACC100216,2520.16,2026-02-03 17:54:00,UPI,DEV1033
TXN1003491,ACC100431,ACC100997,985.35,2026-04-03 19:42:00,BANK_TRANSFER,DEV1100
TXN1003492,ACC100717,ACC100010,838.71,2026-06-22 04:19:00,UPI,DEV1065
TXN1003493,ACC100036,ACC100649,116.65,2026-02-23 01:43:00,NEFT,DEV1076
TXN1003494,ACC100224,ACC100872,2846.05,2026-02-03 04:27:00,CARD,DEV1254
TXN1003495,ACC100367,ACC100870,4006.28,2026-02-02 23:44:00,UPI,DEV1124
TXN1003496,ACC100381,ACC100735,350.36,2026-02-19 01:24:00,IMPS,DEV1257
TXN1003497,ACC100095,ACC100427,884.81,2026-03-27 01:36:00,CARD,DEV1129
TXN1003498,ACC100405,ACC100201,752.58,2026-01-01 23:17:00,UPI,DEV1176
TXN1003499,ACC100732,ACC100812,1815.62,2026-06-02 07:52:00,CARD,DEV1233
TXN1003500,ACC100470,ACC100364,570.64,2026-04-12 19:57:00,UPI,DEV1275
TXN1003501,ACC100229,ACC100135,3352.99,2026-01-19 23:20:00,UPI,DEV1082
TXN1003502,ACC100612,ACC100091,1194.63,2026-04-17 23:18:00,UPI,DEV1240
TXN1003503,ACC100305,ACC100387,51.45,2026-06-05 01:23:00,IMPS,DEV1298
TXN1003504,ACC100767,ACC100978,1865.46,2026-05-16 07:26:00,UPI,DEV1014
TXN1003505,ACC100269,ACC100253,3625.04,2026-05-19 09:25:00,UPI,DEV1198
TXN1003506,ACC100401,ACC100166,275.21,2026-02-08 19:22:00,UPI,DEV1103
TXN1003507,ACC100961,ACC100121,1790.9,2026-04-18 16:37:00,UPI,DEV1256
TXN1003508,ACC100057,ACC100375,9857.14,2026-04-14 19:01:00,NEFT,DEV1213
TXN1003509,ACC100861,ACC100992,1254.48,2026-04-11 15:43:00,UPI,DEV1196
TXN1003510,ACC100239,ACC100717,4315.44,2026-04-11 05:13:00,UPI,DEV1292
TXN1003511,ACC100524,ACC100823,645.11,2026-04-11 12:21:00,NEFT,DEV1030
TXN1003512,ACC100310,ACC100595,1073.25,2026-03-15 08:41:00,NEFT,DEV1018
TXN1003513,ACC100451,ACC100988,857.87,2026-04-21 13:21:00,IMPS,DEV1156
TXN1003514,ACC100619,ACC100788,689.15,2026-02-18 07:40:00,BANK_TRANSFER,DEV1213
TXN1003515,ACC100352,ACC100008,918.49,2026-03-19 22:05:00,BANK_TRANSFER,DEV1192
TXN1003516,ACC100171,ACC100464,154.96,2026-02-18 04:25:00,IMPS,DEV1197
TXN1003517,ACC100137,ACC100444,737.26,2026-01-31 03:01:00,NEFT,DEV1075
TXN1003518,ACC100261,ACC100221,5460.89,2026-04-16 22:42:00,IMPS,DEV1175
TXN1003519,ACC100963,ACC100670,345.01,2026-05-23 23:44:00,NEFT,DEV1136
TXN1003520,ACC100689,ACC100154,305.1,2026-01-26 23:10:00,BANK_TRANSFER,DEV1262
TXN1003521,ACC100651,ACC100907,1180.22,2026-01-11 18:13:00,CARD,DEV1050
TXN1003522,ACC100757,ACC100637,1253.16,2026-04-15 05:02:00,IMPS,DEV1159
TXN1003523,ACC100929,ACC100840,1724.96,2026-01-22 22:27:00,BANK_TRANSFER,DEV1292
